 2008_008254, 0.192, 0.6, 0.904, 0.9093333333333333
 2008_008278, 0.002, 0.4924924924924925, 0.182, 0.5735735735735735
 2008_008373, 0.012, 0.29201101928374656, 0.994, 0.6170798898071626
 2008_008446, 0.482, 0.23423423423423423, 0.62, 0.4804804804804805
 2008_008501, 0.024, 0.12931034482758622, 1.0, 0.75
 2008_008765, 0.222, 0.304, 0.882, 0.6373333333333333
 2009_000084, 0.002, 0.11377245508982035, 1.0, 1.0
 2009_000225, 0.59, 0.781437125748503, 0.614, 0.8233532934131736
 2009_000260, 0.002, 0.40923076923076923, 0.97, 0.6953846153846154
 2009_000417, 0.002, 0.10194174757281553, 0.984, 0.9563106796116505
 2009_000440, 0.012, 0.31420765027322406, 0.998, 0.6174863387978142
 2009_000513, 0.022, 0.363905325443787, 0.98, 0.6568047337278107
 2009_000625, 0.56, 0.4186666666666667, 0.6, 0.49333333333333335
 2009_000661, 0.002, 0.48010610079575594, 1.0, 1.0
 2009_000734, 0.016, 0.16516516516516516, 0.968, 0.6636636636636637
 2009_000817, 0.092, 0.24024024024024024, 0.956, 0.6906906906906907
 2009_001195, 0.002, 0.0026666666666666666, 1.0, 0.72
 2009_001316, 0.01, 0.09009009009009009, 0.966, 0.8918918918918919
 2009_001345, 0.15, 0.09333333333333334, 1.0, 1.0
 2009_001501, 0.044, 0.26426426426426425, 0.964, 0.7867867867867868
 2009_001696, 0.002, 0.5443786982248521, 0.072, 0.6627218934911243
 2009_001850, 0.1, 0.21921921921921922, 0.986, 0.5105105105105106
 2009_001851, 0.076, 0.29971988795518206, 0.93, 0.7394957983193278
 2009_001858, 0.4318181818181818, 0.19, 0.5732323232323232, 0.362
 2009_001940, 0.104, 0.2693333333333333, 0.968, 0.6853333333333333
 2009_002001, 0.6791907514450867, 0.896, 1.0, 1.0
 2009_002011, 0.002, 0.05089820359281437, 0.982, 0.8982035928143712
 2009_002047, 0.11, 0.24624624624624625, 0.966, 0.7087087087087087
 2009_002191, 0.038, 0.344, 0.938, 0.6666666666666666
 2009_002199, 0.066, 0.7087087087087087, 0.52, 0.9669669669669669
 2009_002211, 0.002, 0.17434210526315788, 0.952, 0.7927631578947368
 2009_002320, 0.384, 0.2222222222222222, 0.71, 0.5585585585585585
 2009_002393, 0.438, 0.2727272727272727, 0.69, 0.4263322884012539
 2009_002432, 0.02, 0.18018018018018017, 0.978, 0.6456456456456456
 2009_002765, 0.25, 0.33633633633633636, 0.422, 0.5915915915915916
 2009_002808, 0.006006006006006006, 0.032, 1.0, 0.914
 2009_002888, 0.366, 0.15615615615615616, 0.996, 0.5585585585585585
 2009_003044, 0.078, 0.10215053763440861, 1.0, 1.0
 2009_003097, 0.388, 0.27627627627627627, 0.826, 0.5015015015015015
 2009_003153, 0.03, 0.2898550724637681, 0.978, 0.894927536231884
 2009_003199, 0.746, 0.5795795795795796, 1.0, 0.7207207207207207
 2009_003278, 0.044, 0.22822822822822822, 1.0, 0.7987987987987988
 2009_003372, 0.018, 0.18618618618618618, 1.0, 0.6876876876876877
 2009_003456, 0.002, 0.11182108626198083, 1.0, 0.8626198083067093
 2009_003571, 0.018, 0.2552552552552553, 0.98, 0.6426426426426426
 2009_003635, 0.018, 0.17717717717717718, 0.992, 0.8228228228228228
 2009_003696, 0.026, 0.14714714714714713, 1.0, 0.6726726726726727
 2009_003704, 0.1, 0.26525198938992045, 0.946, 0.6074270557029178
 2009_003947, 0.026, 0.3264094955489614, 0.994, 0.6676557863501483
 2009_003950, 0.028, 0.3303303303303303, 0.99, 0.6726726726726727
 2009_004075, 0.002, 0.003003003003003003, 1.0, 1.0
 2009_004108, 0.052, 0.2552552552552553, 0.93, 0.6636636636636637
 2009_004203, 0.046, 0.33933933933933935, 0.966, 0.6666666666666666
 2009_004414, 0.002, 0.44744744744744747, 0.182, 0.5615615615615616
 2009_004535, 0.144, 0.44266666666666665, 0.764, 0.6853333333333333
 2009_004548, 0.13, 0.4952978056426332, 0.862, 0.7836990595611285
 2009_004601, 0.322, 0.37537537537537535, 0.462, 0.45645645645645644
 2009_005019, 0.014, 0.4349775784753363, 0.976, 0.9417040358744395
 2009_005036, 0.1, 0.504, 0.174, 0.5626666666666666
 2009_005189, 0.042, 0.27245508982035926, 0.974, 0.6407185628742516
 2009_005215, 0.07, 0.23493975903614459, 0.928, 0.6596385542168675
 2009_005232, 0.028, 0.18556701030927836, 0.91, 0.8350515463917526
 2010_000196, 0.05, 0.0029850746268656717, 1.0, 1.0
 2010_000238, 0.516, 0.04504504504504504, 1.0, 0.8408408408408409
 2010_000260, 0.002, 0.07466666666666667, 1.0, 1.0
 2010_000418, 0.022, 0.3003003003003003, 0.978, 0.6516516516516516
 2010_000541, 0.074, 0.050595238095238096, 0.788, 0.9613095238095238
 2010_000572, 0.118, 0.4789156626506024, 0.868, 0.7078313253012049
 2010_000802, 0.51, 0.33866666666666667, 0.872, 0.656
 2010_000981, 0.118, 0.288, 0.924, 0.6426666666666667
 2010_001017, 0.228, 0.3002309468822171, 0.684, 0.7066974595842956
 2010_001024, 0.004, 0.3042168674698795, 1.0, 1.0
 2010_001085, 0.0026666666666666666, 0.22, 1.0, 0.846
 2010_001174, 0.026, 0.27627627627627627, 0.99, 0.7237237237237237
 2010_001214, 0.66, 0.43543543543543545, 0.762, 0.4894894894894895
 2010_001294, 0.258, 0.5692771084337349, 0.382, 0.6325301204819277
 2010_001505, 0.002, 0.10933333333333334, 1.0, 0.816
 2010_001836, 0.514, 0.4815950920245399, 0.696, 0.5521472392638037
 2010_001950, 0.116, 0.25163398692810457, 0.892, 0.7516339869281046
 2010_002019, 0.112, 0.3183183183183183, 0.866, 0.6816816816816816
 2010_002085, 0.002, 0.2853333333333333, 1.0, 0.9973333333333333
 2010_002357, 0.164, 0.2552552552552553, 0.91, 0.6456456456456456
 2010_002460, 0.45, 0.5890804597701149, 0.704, 0.7183908045977011
 2010_002579, 0.778, 0.6906666666666667, 0.994, 0.8533333333333334
 2010_002695, 0.002, 0.2826666666666667, 0.242, 0.5386666666666666
 2010_002939, 0.002, 0.20918367346938777, 0.994, 0.9285714285714286
 2010_003127, 0.45, 0.456, 0.506, 0.5173333333333333
 2010_003361, 0.368, 0.42342342342342343, 0.45, 0.5195195195195195
 2010_003495, 0.16, 0.03003003003003003, 0.882, 0.8678678678678678
 2010_003496, 0.002, 0.08108108108108109, 1.0, 0.996996996996997
 2010_003559, 0.238, 0.5315315315315315, 0.302, 0.5705705705705706
 2010_003655, 0.002, 0.0026666666666666666, 1.0, 0.6293333333333333
 2010_003716, 0.002, 0.3008849557522124, 1.0, 0.6755162241887905
 2010_003723, 0.128, 0.13866666666666666, 0.924, 0.6906666666666667
 2010_003915, 0.43, 0.31529411764705884, 0.764, 0.6635294117647059
 2010_003933, 0.008, 0.20059880239520958, 1.0, 0.8502994011976048
 2010_003983, 0.824, 0.2853333333333333, 1.0, 0.5413333333333333
 2010_004010, 0.002, 0.23652694610778444, 0.97, 0.9101796407185628
 2010_004063, 0.256, 0.36533333333333334, 0.812, 0.7333333333333333
 2010_004184, 0.016, 0.3072289156626506, 0.982, 0.6445783132530121
 2010_004238, 0.054, 0.37722419928825623, 0.2, 0.5480427046263345
 2010_004314, 0.016, 0.4106666666666667, 0.378, 0.5813333333333334
 2010_004404, 0.2012012012012012, 0.25, 0.8318318318318318, 0.766
 2010_004557, 0.884, 0.8528528528528528, 0.93, 0.8858858858858859
 2010_004608, 0.372, 0.368, 0.542, 0.44266666666666665
 2010_004748, 0.312, 0.17066666666666666, 0.688, 0.6826666666666666
 2010_004917, 0.598, 0.5428571428571428, 0.754, 0.7657142857142857
 2010_004998, 0.064, 0.328, 0.888, 0.7173333333333334
 2010_005059, 0.334, 0.39466666666666667, 0.63, 0.648
 2010_005167, 0.002, 0.8613333333333333, 0.236, 1.0
 2010_005224, 0.08882521489971347, 0.482, 0.7879656160458453, 0.65
 2010_005268, 0.072, 0.10149253731343283, 0.91, 0.8208955223880597
 2010_005534, 0.336, 0.3213213213213213, 0.954, 0.6936936936936937
 2010_005632, 0.1111111111111111, 0.4013377926421405, 0.8933333333333333, 0.7926421404682275
 2010_005718, 0.162, 0.5915915915915916, 0.292, 0.6726726726726727
 2010_005761, 0.408, 0.40298507462686567, 0.654, 0.5522388059701493
 2010_005877, 0.23, 0.256, 0.892, 0.5386666666666666
 2010_005888, 0.252, 0.3626666666666667, 0.562, 0.7466666666666667
 2010_005953, 0.272, 0.7057057057057057, 1.0, 0.996996996996997
 2010_005998, 0.218, 0.6325878594249201, 0.996, 0.9552715654952076
 2010_006032, 0.002, 0.0029940119760479044, 1.0, 1.0
 2010_006034, 0.002, 0.22133333333333333, 0.998, 0.7253333333333334
 2011_000103, 0.026, 0.2972972972972973, 0.984, 0.6876876876876877
 2011_000129, 0.732, 0.38738738738738737, 0.946, 0.46846846846846846
 2011_000481, 0.376, 0.2552552552552553, 0.604, 0.6336336336336337
 2011_000807, 0.098, 0.24127906976744187, 0.408, 0.38953488372093026
 2011_000874, 0.014, 0.2779552715654952, 0.988, 0.6325878594249201
 2011_001044, 0.226, 0.37537537537537535, 0.862, 0.6516516516516516
 2011_001081, 0.834, 0.2702702702702703, 0.882, 0.29429429429429427
 2011_001114, 0.158, 0.36716417910447763, 0.88, 0.6208955223880597
 2011_001158, 0.0026666666666666666, 0.08, 1.0, 0.63
 2011_001263, 0.746, 0.8493975903614458, 0.832, 0.9036144578313253
 2011_001407, 0.024, 0.286144578313253, 0.982, 0.6957831325301205
 2011_001489, 0.296, 0.693950177935943, 0.392, 0.7473309608540926
 2011_001624, 0.23, 0.39466666666666667, 0.706, 0.5946666666666667
 2011_002091, 0.006, 0.17066666666666666, 0.766, 0.6533333333333333
 2011_002132, 0.25, 0.3213213213213213, 0.714, 0.7267267267267268
 2011_002193, 0.254, 0.192, 0.894, 0.5066666666666667
 2011_002248, 0.002, 0.0030864197530864196, 1.0, 1.0
 2011_002327, 0.002, 0.07807807807807808, 1.0, 0.7807807807807807
 2011_002380, 0.002, 0.4624624624624625, 0.998, 0.9429429429429429
 2011_002515, 0.226, 0.22522522522522523, 0.83, 0.7117117117117117
 2011_002605, 0.846, 0.42342342342342343, 0.91, 0.46846846846846846
 2011_002617, 0.142, 0.16266666666666665, 0.962, 0.8533333333333334
 2011_002675, 0.802, 0.23733333333333334, 0.988, 0.37066666666666664
 2011_002929, 0.012, 0.38738738738738737, 0.866, 0.6996996996996997
 2011_002992, 0.002, 0.04477611940298507, 0.944, 1.0
 2011_003012, 0.22, 0.042666666666666665, 1.0, 1.0
 2011_003111, 0.002, 0.3153153153153153, 1.0, 1.0
 2011_003176, 0.57, 0.6445783132530121, 0.614, 0.6897590361445783
 2011_003275, 0.084, 0.12406947890818859, 0.896, 0.6997518610421837
 2008_000291, 0.784, 0.5945945945945946, 0.878, 0.6606606606606606
 2008_000716, 0.596, 0.4172661870503597, 0.966, 0.6546762589928058
 2008_000756, 0.002, 0.30745341614906835, 0.85, 0.8229813664596274
 2008_001054, 0.848, 0.45645645645645644, 1.0, 0.5585585585585585
 2008_001448, 0.002, 0.3248175182481752, 0.596, 0.6167883211678832
 2008_001719, 0.098, 0.08713692946058091, 0.752, 0.9128630705394191
 2008_001801, 0.634, 0.38666666666666666, 1.0, 0.5493333333333333
 2008_002000, 0.002, 0.496, 0.028, 0.5386666666666666
 2008_002195, 0.08, 0.0026954177897574125, 0.22, 0.12129380053908356
 2008_003041, 0.04, 0.25825825825825827, 1.0, 0.9519519519519519
 2008_003059, 0.288, 0.34328358208955223, 0.542, 0.5223880597014925
 2008_003196, 0.196, 0.155, 0.698, 0.3825
 2008_003478, 0.002, 0.12266666666666666, 0.44, 0.32266666666666666
 2008_003575, 0.002, 0.24, 1.0, 0.7813333333333333
 2008_003688, 0.84, 0.552, 1.0, 0.712
 2008_003703, 0.03, 0.24629080118694363, 0.976, 0.6439169139465876
 2008_003729, 0.092, 0.23478260869565218, 0.91, 0.8739130434782608
 2008_003788, 0.026, 0.25825825825825827, 0.976, 0.7087087087087087
 2008_004000, 0.36, 0.46846846846846846, 0.528, 0.5615615615615616
 2008_004100, 0.916, 0.5753012048192772, 1.0, 0.6686746987951807
 2008_004138, 0.232, 0.4, 0.832, 0.7093333333333334
 2008_004239, 0.292, 0.4553314121037464, 0.862, 0.723342939481268
 2008_004378, 0.588, 0.6445783132530121, 0.796, 0.7289156626506024
 2008_004532, 0.258, 0.35135135135135137, 1.0, 0.8198198198198198
 2008_004631, 0.002, 0.36036036036036034, 0.398, 0.5975975975975976
 2008_004739, 0.046, 0.27627627627627627, 0.93, 0.8558558558558559
 2008_004802, 0.028, 0.26426426426426425, 0.972, 0.6396396396396397
 2008_004899, 0.374, 0.49333333333333335, 0.538, 0.5653333333333334
 2008_005036, 0.134, 0.24924924924924924, 0.776, 0.5975975975975976
 2008_005250, 0.486, 0.5253333333333333, 0.622, 0.6026666666666667
 2008_005310, 0.096, 0.0963855421686747, 0.624, 0.5662650602409639
 2008_005362, 0.4, 0.40963855421686746, 0.676, 0.6385542168674698
 2008_005634, 0.012, 0.2042042042042042, 0.986, 0.6366366366366366
 2008_005905, 0.4539249146757679, 0.218, 0.5972696245733788, 0.286
 2008_005916, 0.002, 0.15315315315315314, 0.922, 0.7117117117117117
 2008_006140, 0.98, 0.5973333333333334, 1.0, 0.6373333333333333
 2008_006213, 0.084, 0.3074626865671642, 0.408, 0.5970149253731343
 2008_006265, 0.002, 0.09333333333333334, 0.974, 0.7813333333333333
 2008_006353, 0.002, 0.21866666666666668, 1.0, 0.6426666666666667
 2008_006364, 0.002, 0.04504504504504504, 1.0, 0.8318318318318318
 2008_006401, 0.964, 0.4186046511627907, 1.0, 0.44476744186046513
 2008_006623, 0.006, 0.26426426426426425, 0.992, 0.7057057057057057
 2008_006637, 0.174, 0.30029154518950435, 0.822, 0.6034985422740525
 2008_006677, 0.096, 0.3933933933933934, 0.55, 0.6246246246246246
 2008_006761, 0.002, 0.104, 1.0, 0.9306666666666666
 2008_006832, 0.56, 0.4380664652567976, 0.634, 0.5377643504531722
 2008_006933, 0.036, 0.07733333333333334, 1.0, 0.9493333333333334
 2008_007161, 0.064, 0.23243243243243245, 0.936, 0.6972972972972973
 2008_007211, 0.112, 0.224, 0.85, 0.616
 2008_007357, 0.424, 0.3502994011976048, 0.682, 0.46407185628742514
 2008_007397, 0.19, 0.3303303303303303, 0.668, 0.7057057057057057
 2008_007442, 0.53, 0.4954954954954955, 0.746, 0.6006006006006006
 2008_007504, 0.03, 0.3081232492997199, 1.0, 0.7394957983193278
 2008_007533, 0.002, 0.312, 0.888, 0.7413333333333333
 2008_007604, 0.003003003003003003, 0.05, 1.0, 0.988
 2008_007629, 0.002, 0.6426426426426426, 0.842, 0.9069069069069069
 2008_007758, 0.528, 0.3626666666666667, 0.93, 0.5493333333333333
 2008_007879, 0.002, 0.11711711711711711, 0.986, 0.93993993993994
 2008_007883, 0.078, 0.07530120481927711, 0.93, 0.6295180722891566
 2008_008004, 0.062, 0.2853333333333333, 0.948, 0.688
 2008_008028, 0.132, 0.16533333333333333, 1.0, 0.5973333333333334
 2008_008043, 0.228, 0.39466666666666667, 0.262, 0.4266666666666667
 2008_008048, 0.238, 0.35733333333333334, 0.306, 0.456
 2008_008150, 0.558, 0.5705705705705706, 0.71, 0.7627627627627628
 2008_008180, 0.238, 0.5255255255255256, 0.684, 0.7597597597597597
 2008_008215, 0.126, 0.2626865671641791, 1.0, 0.9014925373134328
 2008_008247, 0.174, 0.5315315315315315, 0.292, 0.5885885885885885
 2008_008263, 0.61, 0.17634854771784234, 0.782, 0.25933609958506226
 2008_008294, 0.25, 0.22522522522522523, 0.646, 0.8138138138138138
 2008_008345, 0.58, 0.13004484304932734, 0.64, 0.19730941704035873
 2008_008464, 0.066, 0.11878453038674033, 0.872, 0.5248618784530387
 2008_008471, 0.482, 0.7866666666666666, 0.576, 0.8373333333333334
 2008_008508, 0.026, 0.4053333333333333, 0.274, 0.5413333333333333
 2008_008546, 0.474, 0.43543543543543545, 0.572, 0.5195195195195195
 2008_008607, 0.072, 0.072, 0.9626666666666667, 0.324
 2009_000052, 0.206, 0.3033033033033033, 0.828, 0.6606606606606606
 2009_000122, 0.05, 0.2852852852852853, 0.952, 0.6606606606606606
 2009_000662, 0.20555555555555555, 0.2791666666666667, 0.5916666666666667, 0.55
 2009_000695, 0.002, 0.04216867469879518, 1.0, 1.0
 2009_000796, 0.046, 0.28695652173913044, 0.952, 0.7159420289855073
 2009_000887, 0.026, 0.11077844311377245, 1.0, 0.9011976047904192
 2009_000967, 0.756, 0.3813813813813814, 0.882, 0.43243243243243246
 2009_001027, 0.026, 0.35435435435435436, 1.0, 0.7417417417417418
 2009_001056, 0.028, 0.2125748502994012, 0.966, 0.6586826347305389
 2009_001129, 0.022, 0.18208955223880596, 1.0, 1.0
 2009_001199, 0.002, 0.18018018018018017, 0.906, 0.5885885885885885
 2009_001344, 0.126, 0.26126126126126126, 0.954, 0.7327327327327328
 2009_001372, 0.002, 0.4410480349344978, 0.23, 0.7205240174672489
 2009_001435, 0.018, 0.27113702623906705, 0.988, 0.7696793002915452
 2009_001541, 0.11, 0.17117117117117117, 1.0, 0.8498498498498499
 2009_001595, 0.036, 0.06043956043956044, 0.96, 0.9175824175824175
 2009_001781, 0.028, 0.23466666666666666, 0.976, 0.8293333333333334
 2009_001884, 0.23, 0.32094594594594594, 0.664, 0.6283783783783784
 2009_001927, 0.488, 0.3333333333333333, 0.584, 0.5663716814159292
 2009_002018, 0.646, 0.6765799256505576, 0.944, 0.8661710037174721
 2009_002099, 0.002, 0.096, 1.0, 0.7733333333333333
 2009_002254, 0.626, 0.4921135646687697, 0.804, 0.5646687697160884
 2009_002314, 0.184, 0.114, 1.0, 0.484
 2009_002448, 0.05405405405405406, 0.202, 1.0, 0.766
 2009_002625, 0.06, 0.24251497005988024, 0.778, 0.6946107784431138
 2009_002714, 0.168, 0.3893333333333333, 0.634, 0.6293333333333333
 2009_002770, 0.002, 0.024, 1.0, 0.904
 2009_002914, 0.222, 0.15915915915915915, 0.844, 0.7687687687687688
 2009_002999, 0.032, 0.2222222222222222, 0.986, 0.8738738738738738
 2009_003066, 0.034, 0.17313432835820897, 0.98, 0.6835820895522388
 2009_003107, 0.026, 0.33633633633633636, 0.986, 0.7297297297297297
 2009_003108, 0.606, 0.34534534534534533, 0.798, 0.45045045045045046
 2009_003147, 0.002, 0.25970149253731345, 0.324, 0.5552238805970149
 2009_003396, 0.002, 0.28, 1.0, 0.7226666666666667
 2009_003488, 0.003003003003003003, 0.288, 1.0, 0.774
 2009_003524, 0.016, 0.23723723723723725, 0.988, 0.7147147147147147
 2009_003546, 0.946, 0.5195195195195195, 1.0, 0.6426426426426426
 2009_003608, 0.268, 0.2334384858044164, 0.92, 0.7066246056782335
 2009_003705, 0.002, 0.05405405405405406, 0.75, 0.7117117117117117
 2009_003760, 0.072, 0.2672672672672673, 0.94, 0.7477477477477478
 2009_003799, 0.028, 0.25149700598802394, 1.0, 0.7005988023952096
 2009_003896, 0.3466666666666667, 0.432, 0.6453333333333333, 0.592
 2009_003994, 0.076, 0.24533333333333332, 0.912, 0.7146666666666667
 2009_004153, 0.434, 0.45866666666666667, 0.546, 0.6053333333333333
 2009_004308, 0.094, 0.10149253731343283, 0.99, 0.7522388059701492
 2009_004446, 0.006, 0.2914285714285714, 1.0, 0.72
 2009_004475, 0.31, 0.36533333333333334, 0.79, 0.5893333333333334
 2009_004492, 0.792, 0.0029850746268656717, 0.912, 0.17313432835820897
 2009_004620, 0.02, 0.184, 0.972, 0.8346666666666667
 2009_004626, 0.328, 0.08, 0.662, 0.8057142857142857
 2009_004709, 0.514, 0.6773333333333333, 0.728, 0.7706666666666667
 2009_004846, 0.02, 0.1981981981981982, 1.0, 0.8588588588588588
 2009_005031, 0.014, 0.3003194888178914, 0.99, 0.7539936102236422
 2009_005075, 0.006, 0.06906906906906907, 1.0, 1.0
 2009_005120, 0.03, 0.30030959752321984, 0.974, 0.7120743034055728
 2009_005127, 0.61, 0.6336336336336337, 0.782, 0.7447447447447447
 2009_005142, 0.002, 0.07507507507507508, 1.0, 0.963963963963964
 2009_005218, 0.114, 0.22933333333333333, 0.906, 0.6933333333333334
 2010_000091, 0.334, 0.3963963963963964, 0.576, 0.6876876876876877
 2010_000111, 0.806, 0.5435435435435435, 0.968, 0.5975975975975976
 2010_000229, 0.788, 0.5285285285285285, 0.934, 0.6066066066066066
 2010_000285, 0.28, 0.29333333333333333, 0.634, 0.648
 2010_000392, 0.456, 0.38666666666666666, 0.876, 0.5946666666666667
 2010_000568, 0.054, 0.2680115273775216, 0.962, 0.69164265129683
 2010_000715, 0.03, 0.16266666666666665, 1.0, 0.7066666666666667
 2010_000939, 0.366, 0.4186666666666667, 0.798, 0.6133333333333333
 2010_000986, 0.55, 0.24528301886792453, 0.908, 0.4339622641509434
 2010_001020, 0.3, 0.2732732732732733, 0.828, 0.8258258258258259
 2010_001039, 0.05, 0.17117117117117117, 1.0, 0.8108108108108109
 2010_001205, 0.3426395939086294, 0.24334600760456274, 0.700507614213198, 0.7262357414448669
 2010_001320, 0.005333333333333333, 0.65, 0.6506666666666666, 1.0
 2010_001413, 0.972, 0.5855855855855856, 1.0, 0.6516516516516516
 2010_001489, 0.04065040650406504, 0.3794037940379404, 0.8211382113821138, 0.6802168021680217
 2010_001931, 0.004, 0.17302052785923755, 0.988, 0.7771260997067448
 2010_002065, 0.012, 0.1831831831831832, 0.99, 0.7177177177177178
 2010_002141, 0.472, 0.17417417417417416, 0.644, 0.2672672672672673
 2010_002295, 0.16, 0.2672672672672673, 1.0, 0.8888888888888888
 2010_002496, 0.002, 0.060240963855421686, 0.338, 0.28012048192771083
 2010_002532, 0.072, 0.40671641791044777, 0.778, 0.7835820895522388
 2010_002816, 0.316, 0.5675675675675675, 0.45, 0.6786786786786787
 2010_002892, 0.312, 0.39039039039039036, 0.602, 0.6156156156156156
 2010_002947, 0.256, 0.5375375375375375, 0.75, 0.7627627627627628
 2010_003025, 0.048, 0.3640776699029126, 0.992, 0.9611650485436893
 2010_003053, 0.018, 0.384, 0.98, 0.808
 2010_003088, 0.174, 0.35135135135135137, 0.794, 0.6396396396396397
 2010_003474, 0.026, 0.37237237237237236, 0.966, 0.7387387387387387
 2010_003592, 0.396, 0.3595166163141994, 0.568, 0.5196374622356495
 2010_003686, 0.104, 0.5903614457831325, 0.244, 0.6897590361445783
 2010_003798, 0.012, 0.31466666666666665, 0.988, 0.8346666666666667
 2010_003816, 0.008, 0.140625, 0.996, 0.8072916666666666
 2010_003945, 0.078, 0.35735735735735735, 0.986, 0.7567567567567568
 2010_004118, 0.016, 0.2222222222222222, 0.99, 0.6546546546546547
 2010_004423, 0.126, 0.33933933933933935, 0.768, 0.6426426426426426
 2010_004546, 0.002, 0.045845272206303724, 1.0, 0.9340974212034384
